"id","job_title","job_link","job_location","job_state","company_name","publication_date","experience","work_time","field","function","category","link_id","job_desc","level_of_experience","work_model"
2211,Engenheiro De Dados Sênior,https://www.linkedin.com/jobs/search?keywords=%22Engenheiro%20de%20Dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=13&pageNum=13&currentJobId=3618404684,São Paulo,SP,GET ITALENT CONSULTORIA E SERVICOS EM INFORMATICA LTDA,,Pleno-sênior,Tempo integral,Serviços de recursos humanos,Tecnologia da informação,Engenheiro de Dados,"3618404684","Área De Atuação

Informática / TI / TecnologiaLocalização:

Diferencial

São Paulo-SPAtribuições:

Certificação Azure Fundamentals 900
Certificação Azure Data Engineer
Que Iremos Avaliar
Experiência com desenvolvimento de Data Lakes em Cloud;
Conhecimento de plataformas Big Data em ambiente de nuvem e banco de dados tradicionais (e.g., Azure, Cosmos DB);
Experiência Azure Data Lake Storage; Azure DataBricks; Azure Data Factory; Azure Machine Learning, Azure Data Explorer, Event Hubs, Synapse Analytics (antigo SQL DW);
Transformação de dados,
Banco SQL
Perfil Hands On;
Domínio de técnicas de processos de ETL/Modelagem dimensional;
Conhecimentos avançados em SQL para exploração, tratamento e preparação de dados;
Conhecimento na criação de rotinas em linguagem de programação para Big Data (SQL, spark, python, pyspark);Requisitos:
REQUISITOS:
Experiência mínima de 3 anos em Azure (Planejamento, implantação de projetos corporativos, configuração e operação de ambiente BigData / DataLake);
Inglês básico
Espanhol intermediárioEscolaridade mínima exigida:

Sem informação",Sênior,Não Informado
1842,Analista de Dados,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=19&pageNum=6&currentJobId=3598407756,Brusque,SC,ZEN S.A.,,Não aplicável,Tempo integral,Fabricação de veículos,Tecnologia da informação,Analista de Dados,"3598407756","Como profissional da área de Dados, você será responsável pelo entendimento das demandas (áreas de negócio), boas práticas de utilização das ferramentas, capacitação e entrega dos projetos, visando assim, impulsionar a cultura data driven em toda a organização. Buscamos um profissional com propósito de inovação, entusiasmo por pesquisas, elaboração de relatórios e apresentações de descobertas.

Responsabilidades e atribuições
Interpretar dados, analisar resultados usando técnicas estatísticas e fornecer ""insights"" para a áreas;
Desenvolver e implementar sistemas de coleta de dados, análise de dados e outras estratégias que otimizem a eficiência estatística e a qualidade;
Obter dados de fontes primárias ou secundárias e manter bancos de dados/sistemas de dados;
Identificar, analisar e interpretar tendências ou padrões em conjuntos de dados complexos;
Filtrar e “limpar” dados mediante revisão de relatórios de computadores, cópias impressas e indicadores de desempenho para localizar e corrigir problemas de código;
Trabalhar com a priorização de necessidades de negócios e de informações;
Localizar e definir novas oportunidades de melhorias de processo;
Criar relatórios e visualizações de dados que possam ser facilmente compreendidos e utilizados pelos tomadores de decisão da empresa;
Trabalhar com outras equipes para identificar oportunidades para aprimorar as ferramentas e processos de análise de dados utilizados na empresa;
Monitorar o desempenho dos relatórios e visualizações de dados, fornecendo ajustes e melhorias conforme necessário.

Requisitos e qualificações

Requisitos:
Experiência profissional comprovada como Analista de Dados ou Analista de Dados de Negócios;
Experiência técnica em modelos de dados, desenvolvimento de design de banco de dados, mineração de dados e técnicas de segmentação;
Conhecimento em pacotes de elaboração de relatórios (Power BI), bancos de dados (Oracle), programação (Java e estruturas ETL);
Conhecimento de estatística e experiência no uso de pacotes estatísticos para análise de conjunto de dados;
Habilidades analíticas e capacidade de coletar, organizar, analisar e disseminar quantidades significativas de informações com atenção a detalhes e precisão;

Você se destaca se tiver:
Formação superior completo (Matemática, Economia, Ciência da Computação, Gestão da Informação, Estatística ou áreas afins);
Inglês Avançado;

Informações adicionais
Horário Flexível
Modelo Híbrido de trabalho
Participação anual dos resultados
Prêmio assiduidade semestral
Plano de saúde (extensivo para dependentes)
Assistência Médica Ambulatorial;
Assistência Odontológica (extensivo para dependentes)
Atendimento Psicológico
Reembolso de 50% dos Medicamentos (extensivo para dependentes)
Auxílio creche para filhos até 5 anos
Seguro de Vida
Previdência Privada
Alimentação na empresa
Incentivo aos Estudos",Não Informado,Presencial
1838,Analista de Dados - Pleno,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=14&pageNum=6&currentJobId=3612922665,São Paulo,SP,International Meal Company,,Não aplicável,Tempo integral,Planejamento de viagens,Tecnologia da informação,Analista de Dados,"3612922665","A International Meal Company (IMC / B3: MEAL3) é uma das maiores empresas do varejo de alimentação com origem e atuação na América Latina e Estados Unidos. A Companhia contempla em seu portfólio marcas próprias e franqueadas, como Frango Assado, KFC, Pizza Hut, Viena, Olive Garden, Batata Inglesa, Brunella, Margaritaville, LandShark, RA Catering e J&C Delícias.

Responsabilidades e atribuições

Identificar e coletar dados relevantes de diversas fontes como sistemas de gestão, banco de dados, registros de atividades, entre outros, com o objetivo de organizar os dados de forma estruturada para facilitar a análise;

Aplicar técnicas de análises estatísticas e mineração de dados para identificar padrões, tendências e insides relevantes;

Realizar análises exploratórias e investigativas para responder a perguntas específicas e fornecer informações acionáveis para tomada de decisão;

Elaborar relatórios, apresentações e visualizações de dados para transmitir informações de maneira eficaz;

Monitorar regularmente os indicadores de desempenho relacionados a tecnologia da informação e realizar acompanhamento contínuo para identificar desvios, tendências ou problemas emergentes.

Requisitos e qualificações

Ensino Superior Completo;

Python - Avançado;

Conhecimentos em SQL e bases de dados (consulta, estruturação e definição de procedimentos);

Capacidade em programação e análise; Conhecimento de Estatística básica;

Business Intelligence, Analitycs e Big Data; Modelagem de Dados (Common Warehouse Metamodel); Método de Desenvolvimento Ágil.

Informações adicionais

Modelo de Trabalho: Híbrido

Benefícios:
Vale Refeição
Vale Transporte
Assistência Médica
Assistência Odontológica
Seguro de Vida
Convênio Farmácia
Parcerias de descontos com Instituições de Ensinos
Parcerias de descontos com empresas de Entretenimento
Empréstimo Consignado",Pleno,Presencial
2169,Engenheiro de Dados SR,https://www.linkedin.com/jobs/search?keywords=%22Engenheiro%20de%20Dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=10&pageNum=8&currentJobId=3583522924,São Paulo,SP,Bulk Consulting,,Pleno-sênior,Tempo integral,Serviços e consultoria de TI,Tecnologia da informação,Engenheiro de Dados,"3583522924","Sobre nós:

A Bulk Consulting é uma empresa especializada em Data Analytics, orientada a excelência dos serviços prestados. Em nossas entregas, transformamos as necessidades do negócio em soluções inteligentes e rápidas para tomadas de decisões.

Temos o propósito de automatização de geração de código com produtos para facilitar e acelerar cada etapa de construção de um ambiente analítico robusto.

Valorizamos as pessoas e por isso investimos no desenvolvimento do nosso time para estarmos entre os melhores profissionais do mercado. Incentivamos nosso time, oferecendo oportunidade de capacitação e certificação em diferentes tecnologias, mantendo-os motivados no desempenho de suas funções.

Descrição do perfil:

Garantir que está sendo aplicado as melhores práticas de uso de dados;
Contribuir em projetos de migração de dados entre plataformas (MF x Hadoop);
Otimizar processos de ETL;
Colaborar no desenho de arquiteturas para processamento de dados, seja para novos pipelines ou para melhoria do atual;
Aplicar os padrões de governança de dados estabelecidos pela empresa;
Garantir que arquitetura comporte necessidades e requisitos técnicos do time de execução, trabalhando em conjunto com times de TI (Arquitetura, Segurança, Infraestrutura) e com áreas de negócio;
Desenvolver APIs de acesso e consumo dos dados para disponibilização dos dados como um produto;
Identificar oportunidades e realizar estruturação de dados para uso em diversas áreas da empresa;

Requisitos:

Spark (Scala/Python)
Apache Airflow
Hadoop Ecosystem (Yarn, Hive, HDFS)
Amazon AWS (EC2, S3, EMR)
Cultura DevOps
Cassandra / Mongo DB

Diferencial:

Jenkins
Kubernetes / Docker
Terraform / Ansible
Apache Hudi / Iceberg
Trino (Presto)
HBase
Delta Lake
Técnicas de CDC ? Change Data Capture

Contrato: CLT

Modalidade: Remoto

O que oferecemos:

Auxílio Creche
Seguro de Vida em Grupo
Benefícios Flexíveis (Caju e possibilidade de adesão ao Plano de Saúde e Odontológico)
Gympass
Presente de Aniversário
Programa de Reembolso e Bonificação de Certificação",Sênior,Remoto
1591,Analista de Dados JR (Exclusiva PCD),https://www.linkedin.com/jobs/search?keywords=%22Cientista%20de%20dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=18&pageNum=1&currentJobId=3604516296,São Paulo,SP,Recrutify,,Assistente,Tempo integral,Fabricação de máquinas industriais,Tecnologia da informação,Analista de Dados,"3604516296","A Recrutify junto ao Banco Pan está procurando Cientista de Dados para atuar no time. Essa oportunidade é exclusiva para Pessoas com Deficiência (PCD).

Principais Atividades

Analisar/explorar relatórios;
Automatizar/sustentar processos e mapeamentos de oportunidades para melhoria contínua dos processos existentes;
Questionar e criticar os dados, a fim de garantir que as tratativas sejam feitas pelos usuários responsáveis pelos alertas gerados em Contas a Pagar;
Criar novos relatórios a fim de garantir melhor visualização das entregas da área.

O Que Esperamos

Superior completo ou cursando em Ciência de dados, cursos de engenharia em geral;
Conhecimento em criação de relatórios, automatizações de relatórios.

Seria Bacana Se Você Tivesse

Conhecimento em SQL, Tableau e ferramentas de manipulação de dados.

Vale Alimentação;

Vale Refeição;

Day Off no dia do seu aniversário;

Programas de Parcerias;

Gympass;

Auxílio Creche ou Babá;

Assistência médica Bradesco;

Assistência Odontológica Bradesco;

Seguro de vida;

Bônus/PLR.",Júnior,Presencial
1597,Cientista de dados junior 100 remoto,https://www.linkedin.com/jobs/search?keywords=%22Cientista%20de%20dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=11&pageNum=2&currentJobId=3619973325,Barueri,SP,Netvagas,,Assistente,Tempo integral,Serviços de recursos humanos,Engenharia e Tecnologia da informação,Cientista de Dados,"3619973325","Vem Com a Gente Se Você é Uma Pessoa Que
Ser apaixonada(o) por novas tecnologias e técnicas de modelagem aplicado ao mercado de crédito;
Ter habilidade em manipular grandes volumes de dados e programação avançada;
Gostar e possuir elevada autonomia para condução de suas atividades;
Possuir capacidade para trabalhar de forma colaborativa e sempre no espírito de equipe;
Ser curiosa(o) e motivada(o) a resolver novos problemas;
Gostar e ter experiência do ambiente remote first e comunicação assíncrona.
O Que Você Precisa Para Participar Do Processo Seletivo
Ter experiência em desenvolvimento de algoritmos e modelagem no contexto de fraude;
Domínio de conceitos estatísticos: teorias probabilísticas, técnicas de amostragem e os principais estimadores e suas propriedades;
Conhecimentos de Python e SQL;
Ter familiaridade com uso de repositórios em GIT;
Conhecimento de ferramentas em nuvem, tais como AzureML, Databricks e Devops será considerado um diferencial;
Conhecimento sobre automação de processos, construção de pipelines de dados e implementação de modelos será considerado um diferencial;
Capacidade de transmitir conceitos técnicos de forma didática;
Ter boas práticas de codificação, incluindo padronizações e documentações.
Superior completo.
Atividades
Apoiar as squads no entendimento de novos problemas de fraude;
Implementar modelos que façam sentido no contexto de fraude, estudando as necessidades do cliente, fluxos de utilização de ferramentas e perfis ofensores, utilizando conceitos estatísticos e de machine learning;
Explorar diversos conjuntos de informações disponíveis para determinar novas variáveis, tendências e oportunidades de negócio;
Aprimorar continuamente os modelos existentes, para tornar o bom ainda melhor;
Acompanhamento de performances e pontos de melhoria, aprimorando continuamente os modelos existentes;
Atualizar-se constantemente em relação a novas práticas para combate a fraudes e tecnologias de análise de dados.",Júnior,Remoto
1741,Analista de Dados,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=13&pageNum=2&currentJobId=3582273652,São Paulo,SP,Cittati Tecnologia,,Assistente,Tempo integral,Treinamento e suporte em sistemas de TI,Tecnologia da informação,Analista de Dados,"3582273652",Expertise em Power BI Conhecimento em análise de dados Conhecimento avançado em Excel e ferramentas da Microsoft 365 Domínio em formatação de e-mails para alta gestão (escrita) Comunicação eficaz Organização Criatividade Gestão do tempo Pacote Office avançado Power BI Saber elaborar processos Experiencia em análise de dados Boa habilidade de se comunicar entre áreas Conhecimento financeiro,Não Informado,Híbrido
2116,Engenheiro de Dados,https://www.linkedin.com/jobs/search?keywords=%22Engenheiro%20de%20Dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=19&pageNum=3&currentJobId=3486713150,São Paulo,SP,DXC Technology,,Assistente,Tempo integral,Serviços e consultoria de TI,Tecnologia da informação,Engenheiro de Dados,"3486713150","Job Description

A DXC Technology ajuda empresas globais a executar seus sistemas e operações de missão crítica enquanto moderniza a TI, otimiza arquiteturas de dados e garante segurança e escalabilidade em nuvens públicas, privadas e híbridas. Com décadas de incentivo à inovação, as maiores empresas do mundo confiam na DXC para oferecer novos níveis de desempenho, competitividade e experiências para o cliente. Saiba mais sobre a história do DXC e nosso foco nas pessoas, clientes e execução operacional em www.dxc.technology.

Suas Principais Atividades

Desenvolvedor de dados trabalhará com várias equipes para fornecer soluções na nuvem do Azure usando como principais ferramentas/linguagens da nuvem do Azure;

Participará da construção da próxima geração de aplicações e/ou plataformas de dados e/ou melhoria de implementações recentes.

O que esperamos?

Conhecimentos Como Senior Em

Inglês avançado (atuará remotamente com a equipe dos Estados Unidos);

Metodologia Ágil;

Azure Data Bricks;

Azure Data Factory;

Py-Spark;

Análise de Sinapse;

Devops;

Hive;

SQL DW (no Azure).

O que estamos oferecendo?

Vários benefícios, Home Office , salário competitivo e nossos valores fazem da DXC uma das empresas mais importantes e atraentes para se trabalhar no mundo. Na DXC nosso objetivo é proporcionar equidade de oportunidades, respeitando as individualidades e diversidades , afim de construir um equilíbrio entre vida profissional/pessoal e oportunidade constante de evolução de carreira.

Se você está buscando desafios em um ambiente de trabalho agradável e multinacional, então nós definitivamente queremos saber mais sobre você. Inscreva-se agora utilizando os links abaixo, ou diretamente em uma posição através de nosso portal de carreiras  https://jobs.dxc.technology

Você Também Pode Nos Encontrar Em

https://www.facebook.com/DXCTechnology/

https://www.linkedin.com/company/dxctechnology",Não Informado,Híbrido
1988,Analista de Dados,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=1&pageNum=13&currentJobId=3592393226,São Paulo,SP,Yassaka Consultoria E Treinamento Em Gestão Empresarial Ltda,,Assistente,Tempo integral,Serviços de gestão estratégica,Tecnologia da informação,Analista de Dados,"3592393226","Profissional que apoiará a área de Planejamento Comercial nas análises e dashboards da área, construindo racionais e apoiando com dados analisados, as estratégias de negócios. Função Estratégia/Planejamento.",Não Informado,Híbrido
2165,Engenheiro de Dados Senior (Home Office/Brasil),https://www.linkedin.com/jobs/search?keywords=%22Engenheiro%20de%20Dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=24&pageNum=7&currentJobId=3598433148,São Paulo,SP,Programmers - Beyond IT Brasil,,Não aplicável,Tempo integral,Serviços e consultoria de TI,Tecnologia da informação,Engenheiro de Dados,"3598433148","Nosso negócio

Aqui na Programmers, aceleramos grandes ideias com inovação e tecnologia. Com uma trajetória de mais de 30 anos, o que nos move são os desafios em construir ideias em soluções reais, para que nossos clientes sejam referências no segmento que atuam.

Especialistas em desenvolvimento de software e inteligência de dados, temos uma relação de transparência, confiança, credibilidade e reconhecimento neste mercado.

Nosso maior sonho? Impactar empresas e pessoas.

Requisitos e qualificações

Buscamos alguém que tenha:
Experiência em estruturação de plataforma de dados no Azure;
Experiência em Databricks e Pyspark;
Experiência com Azure Data Lake e Data Factory;
Experiência em SQL.

Informações adicionais

Para uma vida mais saudável, te proporcionamos:
Política de Home Office
Plano de saúde, com cobertura nacional
Plano odontológico
Convênio com Sesc
Gympass

Te apoiamos com:
Vale refeição ou alimentação
Auxílio creche
Participação nos resultados
Licença parental estendida
Plano de desenvolvimento individual/anual com subsídio para capacitação
Treinamento do idioma inglês
Programa de intercâmbio (USA)

Nossas vagas são para todos, pois acreditamos que diferentes histórias, experiências e habilidades são essenciais para construirmos melhores soluções para nossos clientes e ambientes saudáveis para o nosso dia a dia.",Sênior,Remoto
1598,Cientista de Dados I,https://www.linkedin.com/jobs/search?keywords=%22Cientista%20de%20dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=12&pageNum=2&currentJobId=3612724207,São José dos Campos,SP,Imagem Geosistemas,,Não aplicável,Tempo integral,Atendimento ao consumidor,Engenharia e Tecnologia da informação,Cientista de Dados,"3612724207","Analisar, planejar e executar a gestão do atendimento, fortalecendo o engajamento com o negócio das indústrias foco, em sinergia com Marketing, Comercial e Soluções, através da utilização de melhores práticas de ferramentas, processos e gestão de pessoas, visando o aumento da qualidade percebida pelo cliente.

Responsabilidades e atribuições
Responsável por coletar, qualificar, analisar e publicar dados estruturados de modo a permitir a identificação de padrões, comportamentos e valores pelos Cientistas de Dados;
Apoiar com o levantamento de dados para decisões estratégicas e operacionais;
Utilizar seus conhecimentos e habilidades para a extração de dados de fontes de diversas origens e formatos, incluindo dados espaço-temporais; em diversas ferramentas;
Realizar qualificação de dados com ferramentas de exploração de dados e limpeza;
Organizar dados e informações em bases de dados relacionais;
Realizar atividades e tarefas regulares como: criação de fluxos de ETL, definição de arquitetura de dados e sistemas, confecção de relatórios e painéis de apresentação de informações;
Colaborar com a equipe de Data Science na construção de soluções.

Requisitos e qualificações

Habilidades Técnicas:
Linguagem de programação com foco em manipulação de dados;
Estatística e Geoestatística;
Conhecimento em SQL, NoSQL;
Conceitos de Map Reduce, Spark e HDFS;
Experiência em processamento de Big Data;
Processamento de dados, AI e Big Data em Cloud;
Forte capacidade analítica para trabalhar com dados desestruturados;
Noções de cartografia e sensoriamento remoto;
Manipulação de dados espaço-temporais (geográficos com componente temporal).

Habilidades Desejáveis:
Linguagem de programação Python;
Conhecimento e compreensão dos produtos e serviços oferecidos pela Imagem.

Informações adicionais
Plano de Saúde;
Assistência Odontológica;
Vale alimentação ou refeição;
Seguro de Vida;
Auxilio Home Office;
Salário compatível com o mercado e vários benefícios;
Um ambiente de trabalho saudável e humanizado, com espaço para inovação e autenticidade.",Júnior,Presencial
1605,Cientista de Dados #5181,https://www.linkedin.com/jobs/search?keywords=%22Cientista%20de%20dados%22&location=Brasil&geoId=106057199&trk=public_jobs_jobs-search-bar_search-submit&position=19&pageNum=2&currentJobId=3597401941,São Paulo,SP,Grão Inteligência,,Assistente,Tempo integral,Telecomunicações,Tecnologia da informação,Cientista de Dados,"3597401941","Como é trabalhar na Grão?

Muito além de uma consultoria, somos propulsores no processo de transformação.

Nosso maior objetivo é gerar valor e fazer a diferença para nossos clientes, impulsionando-os na jornada de adaptação às mudanças do mercado.

Entregamos soluções que visam a transformação estratégica do negócio, por meio de uma equipe multidisciplinar que busca sempre modelos inovadores e a excelência na forma e nos resultados.

Responsabilities

Elaborar informações para tomada de decisão, identificar fonte de dados valiosas, construir modelos preditivos e algoritmos de aprendizagem de máquina, propor soluções e estratégias para alavancar o negócio, analisar e interpretar grandes volumes de dados em busca de insights.

Requirements And Skills

Degree: Ciências da Computação; Engenharia da Computação; Sistemas de Informação, Estatística, Economia ou áreas correlatas

Hard skills:

Experiência com grandes conjuntos de dados, simulação/otimização e ferramentas de computação distribuída (Map/Reduce, Hadoop, Hive, Spark, etc.)
Experiência com programação; experiência específica em R ou Python;
Dominar lógica de banco de dados e buscas relacionais em linguagem SQL;
Conhecimento de Machine Learning;
Conhecimento em Tableau e Power BI;
Vivência com metodologia ágil.

Soft skills:

Analítico;
Autodidata;
Autogestão;
Boa comunicação;
Dinâmico.

Nice to have:

Inglês;
Conhecimento em SAS.

Obs.: Oportunidade remota com possibilidade de se tornar híbrida em algum momento.

#dados #consultoria #agil",Não Informado,Híbrido
2565,Engenheiro de Dados,https://www.linkedin.com/jobs/search?keywords=%22Engenheiro%20De%20Dados%22&location=Brasil&geoId=106057199&f_TPR=r86400&position=9&pageNum=1&currentJobId=3627846944,São Paulo,SP,Forte Norte Assessoria e Consultoria,,Assistente,Tempo integral,Serviços de recursos humanos,Tecnologia da informação,Engenheiro de Dados,"3627846944","Descrição da vaga:
Requisitos

Conhecimentos e experiência:

Linguagem SQL (Preferencialmente Oracle);

Estruturação e sustentação de toda tecnologia do Oracle Analytics Cloud (Data Lake, ETL e Golden gate)

Diferencial

Power Automate ou Python para automatização

Responsabilidades

Estruturar e sustentar o Lake House (Oracle anaytics cloud);

Modelagem de dados de acordo com as necessidades das áreas de negócios;

Criar e atualizar documentações com base nas solicitações e entregas;

Identificar oportunidades de melhorias nos processos;

Automatizar o que é feito manualmente pelas áreas referente a disponibilização e tratamento de dados (Planilhas, Json).

Beneficios

Formação Acadêmica:

Não informado

Experiência

Salário:

6000

Cargo

Engenheiro de Dados

Empresa

Forte Norte Assessoria e Consultoria

Atua com recrutamento, seleção, capacitação, administração e terceirização de profissionais.

Ramo

Recursos Humanos/ Recrutamento e seleção",Não Informado,Presencial
1869,Analista de Dados Financeiros,https://www.linkedin.com/jobs/search?keywords=%22Analista%20De%20Dados%22&location=Brazil&trk=public_jobs_jobs-search-bar_search-submit&position=23&pageNum=7&currentJobId=3603152490,Sorocaba,SP,Beyond HR,,Pleno-sênior,Tempo integral,Recrutamento e seleção,Tecnologia da informação,Analista de Dados,"3603152490","Job Description

A Kinto é a nova marca global da Toyota: presente em 33 países, a empresa se dedica a oferecer serviços de mobilidade para cidades, clientes empresariais e particulares.

Além dos serviços de Carsharing que permitem o aluguel de veículos da Toyota, a Kinto Brasil busca oferecer o gerenciamento de frotas para clientes corporativos e agora conta, também, com o serviço de carros por assinatura.

A Kinto Brasil está em busca de um(a) Analista de Dados Financeiros que será responsável pela organização, análise e interpretação de dados da área financeira, geração de informações e insights para tomada de decisões acerca de aumento de rentabilidade, redução de custos, melhoria da experiência do cliente, melhoria de processos, melhoria de controles e redução de riscos.

Responsibilities And Assignments

Organizar e analisar dados da área financeira.
Comunicar resultados de análises de dados de forma clara e concisa para o público não técnico.
Gerar de relatórios, visualização de dados e apresentações com insights para tomada de decisões.
Identificar necessidades de negócio e propor soluções basedas em dados.
Identificar problemas de qualidade de dados, realizar análises de causa raiz e propor soluções.
Garantir que os dados de faturamento e cobrança estejam devidamente registrados no sistema de gestão de frota.
Interagir com colegas de todas as áreas com o objetivo de solucionar o problema identificado.
Elaborar ou revisar os procedimentos operacionais para garantir a disponibilidade e acuracidade dos dados.
Criar e manter relatórios com informações de Faturamento e de Cobrança, atualizadas em tempo real.
Participar de projetos de implantação de sistemas, integração entre sistemas, FTP e arquivamento de documentação contábil e fiscal.
Propor e executar melhorias nas atividades e procedimentos vigentes na área financeira com o foco no ganho de segurança das informações e ganho de eficiência.
Controle dos chamados em aberto em TI.

Requirements And Qualifications

Ensino Superior em Ciência da Computação, ADM ou áreas correlatas.
Desejável Pós-graduação em Data Mining.
Proficiência no idioma inglês.
Boa comunicação interpessoal.
Desejável conhecimento em Power BI e nível de Excel avançado.
Conhecimento em linguagens de programação como Python, SQL e Excel.

Additional Information

A KINTO oferece:

Contrato CLT;
Restaurante na empresa;
Cartão de benefícios flexível;
Convênio Médico;
Convênio Odontológico;
Seguro de Vida;
Previdência Privada.

Regime de trabalho híbrido: 01 vez por semana presencial em Sorocaba (SP) e 04 vezes home office.

Descrição da empresa

A Beyond HR é uma start-up de Recrutamento & Seleção de Talentos, sendo a empresa com a equipe mais jovem do mercado de RH brasileiro. Já fizemos 493 contratações de Alta e Média Gerência, Engenheiros e Administradores. Porém, não nos baseamos nessa bagagem nem assumimos novos projetos com menos comprometimento ou atenção: entendemos que cada profissional tem propósitos únicos de carreira, e cada cliente tem suas necessidades. Ambos devem ser tratados achando soluções específicas para atender suas particularidades e expectativas. Assim, Personalização e Customização são nossos propósitos de fornecer serviços sob medida e os melhores da categoria. Candidatos e Clientes podem contar com a energia, criatividade e rapidez de resposta da nossa equipe jovem. Ao mesmo tempo, oferecemos senioridade em nossos projetos por meio de nosso Advisory Committee que garante a governança da empresa e participa diretamente dos projetos de contratação de Classe C. Acreditamos que a busca por talentos é uma combinação de paixão, esforço, obsessão pela qualidade e proximidade única com o cliente: fundamentos com os quais estamos pessoalmente comprometidos.",Não Informado,Híbrido
